,Client ID,Client tenure year,Client tenure month,Age,Gender,Number of accounts,Balance,Calls 6 months,Log-ons 6 months,Age Group,Tenure Groups
27057,7557663,5,70,33,U,3,83053,4,7,Adult,New
27058,3741073,6,76,33,U,2,53779,3,6,Adult,New
27059,3499085,7,90,24,U,2,28233,2,5,Adult,New
27060,7725674,16,192,70,M,2,31124,6,9,Senior,Noob
27061,9884508,9,109,31,F,2,54983,1,4,Adult,New
27062,3504237,6,82,62,U,2,399458,5,8,Senior,New
27063,3977941,6,72,65,U,2,148010,1,4,Senior,New
27064,2670166,9,116,54,F,2,61179,4,7,Adult,New
27065,5333486,5,69,29,U,2,42905,1,5,Adult,New
27066,8972228,7,94,41,U,2,30257,0,3,Adult,New
27067,2396836,10,128,37,U,2,270009,6,9,Adult,New
27068,8996595,12,149,53,F,2,313780,5,8,Adult,Noob
27069,4793218,14,178,48,F,2,61773,0,3,Adult,Noob
27070,4385285,12,153,51,M,2,62995,5,8,Adult,Noob
27071,7297247,7,94,56,U,2,26845,0,3,Adult,New
27072,2782008,6,76,26,U,2,67533,6,9,Adult,New
27073,20564,10,124,55,M,6,1648443,3,6,Adult,New
27074,3485485,9,119,27,F,2,25279,0,3,Adult,New
27075,7530155,6,72,26,U,2,60193,5,8,Adult,New
27076,5904599,14,174,54,M,2,66564,4,7,Adult,Noob
27077,3597322,9,108,36,M,2,47862,1,5,Adult,New
27078,7702732,6,73,40,U,3,60932,3,6,Adult,New
27079,68854,9,112,51,M,2,28772,2,5,Adult,New
27080,8841544,15,189,65,M,2,35047,3,6,Senior,Noob
27081,3683394,11,137,38,M,3,42371,2,5,Adult,Noob
27082,9183158,4,59,36,U,2,36245,3,6,Adult,New
27083,8459196,13,163,41,F,2,117017,6,9,Adult,Noob
27084,560675,5,60,28,U,2,27493,1,4,Adult,New
27085,5984123,7,87,45,U,2,28362,1,4,Adult,New
27086,4648428,4,58,34,U,2,44545,0,3,Adult,New
27087,7670421,4,58,54,U,2,37850,2,5,Adult,New
27088,3453411,8,106,63,M,2,38085,2,5,Senior,New
27089,3434100,14,172,47,M,2,29808,3,6,Adult,Noob
27090,2319418,12,155,31,M,2,52925,1,4,Adult,Noob
27091,1491311,15,189,52,M,2,26843,4,7,Adult,Noob
27092,50271,6,73,35,U,2,35740,5,8,Adult,New
27093,6757511,20,244,47,M,2,75737,6,9,Adult,Young
27094,8971463,4,59,44,U,2,139078,6,9,Adult,New
27095,41237,5,66,49,U,2,27571,2,5,Adult,New
27096,614469,13,159,57,M,2,1873321,6,9,Adult,Noob
27097,4580336,8,106,45,F,2,61579,6,9,Adult,New
27098,5542145,33,404,63,M,3,83234,6,9,Senior,Experimented
27099,9406425,6,83,56,U,2,70972,2,5,Adult,New
27100,6821616,8,104,61,F,2,120677,6,9,Senior,New
27101,8203134,13,157,34,F,2,25553,1,4,Adult,Noob
27102,9635650,21,257,40,M,3,278512,6,9,Adult,Young
27103,76429,18,220,29,M,2,41369,6,9,Adult,Noob
27104,2411177,4,54,60,F,2,35475,0,3,Adult,New
27105,8273714,26,318,56,M,4,1442337,6,9,Adult,Young
27106,8083541,15,189,61,M,2,53875,3,6,Senior,Noob
27107,8296273,26,314,70,F,2,86740,6,9,Senior,Young
27108,8467005,12,155,74,M,4,415342,6,9,Senior,Noob
27109,8265200,16,193,43,F,2,35951,1,4,Adult,Noob
27110,3954516,5,70,24,U,2,46272,3,6,Adult,New
27111,5468075,26,314,22,F,2,78776,6,9,Adult,Young
27112,6995132,7,89,27,U,2,27084,3,6,Adult,New
27113,8607082,7,90,39,U,2,70308,0,3,Adult,New
27114,1541401,6,79,31,U,2,64960,2,5,Adult,New
27115,6412719,13,157,39,F,2,31884,0,3,Adult,Noob
27116,214594,5,68,26,U,2,37282,6,9,Adult,New
27117,8686873,12,144,45,M,2,42059,3,6,Adult,Noob
27118,1002905,8,99,56,U,2,67657,5,8,Adult,New
27119,4203251,25,308,55,M,3,515778,3,6,Adult,Young
27120,8412296,15,185,38,M,2,40822,1,4,Adult,Noob
27121,8210226,12,146,48,M,2,77144,0,3,Adult,Noob
27122,2404667,12,155,37,F,2,43068,0,3,Adult,Noob
27123,4667991,11,133,31,M,2,50912,4,7,Adult,Noob
27124,7392664,21,258,69,F,2,148885,0,4,Senior,Young
27125,7730741,7,86,70,U,3,178105,4,7,Senior,New
27126,7634300,14,178,30,M,2,112972,1,4,Adult,Noob
27127,5588474,13,166,56,F,2,169111,4,7,Adult,Noob
27128,1902610,10,121,39,F,3,177085,3,6,Adult,New
27129,8747700,6,76,25,U,2,28091,2,5,Adult,New
27130,7217082,5,66,24,U,3,32019,4,7,Adult,New
27131,9239782,13,158,56,M,2,69681,6,9,Adult,Noob
27132,2064344,8,96,68,U,2,157376,6,9,Senior,New
27133,5136874,16,192,60,F,2,99859,4,7,Adult,Noob
27134,3162839,11,142,40,M,2,53537,0,3,Adult,Noob
27135,9918641,14,177,60,M,3,673149,6,9,Adult,Noob
27136,6006318,6,80,80,U,2,54251,4,7,Senior,New
27137,2174254,12,148,60,F,4,70982,3,7,Adult,Noob
27138,1165580,5,65,65,U,2,167667,6,9,Senior,New
27139,8622625,11,140,39,M,2,51353,6,9,Adult,Noob
27140,9530705,4,59,27,U,2,28828,5,8,Adult,New
27141,8466440,4,53,68,U,2,45197,0,4,Senior,New
27142,5979445,7,92,65,U,2,174944,0,3,Senior,New
27143,8616749,5,69,30,M,2,45046,1,4,Adult,New
27144,251414,5,70,24,U,2,64278,6,9,Adult,New
27145,8384909,7,90,32,U,2,31876,1,4,Adult,New
27146,6555289,4,56,56,F,2,162321,3,6,Adult,New
27147,4159288,13,166,50,M,3,100494,6,9,Adult,Noob
27148,8415544,25,300,69,U,3,104215,1,4,Senior,Young
27149,9709654,24,290,19,F,2,34113,3,6,Adult,Young
27150,2859751,23,276,48,M,2,24682,1,4,Adult,Young
27151,4404696,21,254,64,F,2,204145,3,6,Senior,Young
27152,2224552,7,94,55,U,2,30877,1,4,Adult,New
27153,8405230,30,370,81,M,4,638794,1,6,Senior,Experimented
27154,1221189,4,58,36,U,2,49157,6,9,Adult,New
27155,692949,16,194,57,F,2,584224,3,6,Adult,Noob
27156,5791777,15,185,53,F,2,28112,6,9,Adult,Noob
27157,3971187,29,358,64,M,2,62501,4,7,Senior,Young
27158,1763151,7,87,27,U,3,46286,6,9,Adult,New
27159,320798,12,154,35,F,2,76273,0,3,Adult,Noob
27160,2518709,29,349,68,F,3,85824,6,9,Senior,Young
27161,5510647,9,117,31,F,2,26120,2,5,Adult,New
27162,4006328,10,129,65,F,3,1261262,5,8,Senior,New
27163,5556052,4,59,27,U,2,29806,1,5,Adult,New
27164,9295034,5,71,63,U,2,144157,6,9,Senior,New
27165,1951883,27,334,73,F,3,256425,5,8,Senior,Young
27166,2102243,7,86,48,U,2,1479559,4,7,Adult,New
27167,4216331,16,192,38,M,2,84557,3,6,Adult,Noob
27168,7119919,14,179,30,F,3,97101,1,4,Adult,Noob
27169,3106417,15,181,37,F,2,125862,1,4,Adult,Noob
27170,8023036,8,106,66,F,2,45671,0,3,Senior,New
27171,4527564,4,58,38,M,2,35430,3,6,Adult,New
27172,320617,9,114,33,U,3,158209,6,9,Adult,New
27173,1302526,6,82,52,U,2,207667,2,5,Adult,New
27174,3814109,5,64,56,U,2,254073,2,5,Adult,New
27175,3790117,13,156,28,F,2,384028,0,3,Adult,Noob
27176,2692189,9,111,49,F,3,35764,2,5,Adult,New
27177,8822727,7,86,31,U,2,106031,1,4,Adult,New
27178,6580550,4,59,28,U,2,30951,2,5,Adult,New
27179,6285197,21,260,45,F,3,306243,2,5,Adult,Young
27180,8921152,6,77,58,M,2,46056,6,9,Adult,New
27181,4767439,9,118,34,M,2,134584,3,6,Adult,New
27182,3912274,7,92,45,U,2,54384,2,5,Adult,New
27183,724679,5,71,27,U,2,41725,5,8,Adult,New
27184,8451131,11,142,49,F,2,56999,1,4,Adult,Noob
27185,7328869,15,184,44,F,2,38786,0,3,Adult,Noob
27186,8060451,14,168,57,F,2,50543,1,4,Adult,Noob
27187,3971370,15,188,43,U,2,111577,3,6,Adult,Noob
27188,5526184,5,68,31,U,2,67795,5,8,Adult,New
27189,4886946,10,127,86,F,2,179067,4,7,Senior,New
27190,5129224,20,241,68,F,2,224208,4,7,Senior,Young
27191,7796725,10,127,31,F,2,34724,2,5,Adult,New
27192,9071992,14,170,37,F,2,143700,0,3,Adult,Noob
27193,1190746,25,309,71,F,2,94699,6,9,Senior,Young
27194,6702537,22,266,59,F,2,26199,5,8,Adult,Young
27195,5115190,21,263,22,F,2,36256,3,6,Adult,Young
27196,5388389,21,253,28,M,3,43403,2,5,Adult,Young
27197,6995732,21,253,69,F,4,458916,0,3,Senior,Young
27198,8096789,24,294,57,M,2,310348,0,3,Adult,Young
27199,7395125,28,336,80,M,2,277467,6,9,Senior,Young
27200,2597191,17,204,51,F,2,92687,3,6,Adult,Noob
27201,5978090,7,94,29,U,2,62760,6,9,Adult,New
27202,86616,5,60,30,U,2,38001,6,9,Adult,New
27203,4438069,9,119,59,M,2,663535,6,9,Adult,New
27204,5881622,7,94,26,U,3,196900,6,9,Adult,New
27205,5419482,6,74,38,U,2,49243,3,6,Adult,New
27206,5200144,10,129,36,F,2,67600,6,9,Adult,New
27207,8745305,16,201,66,M,2,24105,2,5,Senior,Noob
27208,5888658,16,200,55,F,2,138088,3,6,Adult,Noob
27209,2336651,7,93,26,U,2,71009,0,3,Adult,New
27210,4158999,5,70,73,U,2,43729,6,9,Senior,New
27211,7627455,12,152,58,M,2,49921,6,9,Adult,Noob
27212,336421,11,133,57,F,2,35359,0,3,Adult,Noob
27213,2581142,9,119,34,F,3,32774,0,3,Adult,New
27214,5134296,11,132,75,M,2,602604,5,8,Senior,Noob
27215,3444644,8,107,29,M,2,60312,3,6,Adult,New
27216,2681968,4,58,55,U,2,34215,3,7,Adult,New
27217,183287,4,59,25,U,4,68351,6,9,Adult,New
27218,5430137,7,91,24,M,2,43371,2,5,Adult,New
27219,9825024,13,166,37,F,2,59812,2,5,Adult,Noob
27220,5769140,8,106,60,M,2,134408,2,5,Adult,New
27221,85097,11,137,65,M,3,657489,4,7,Senior,Noob
27222,2525626,11,140,35,F,2,101385,1,4,Adult,Noob
27223,7362853,13,164,30,M,2,54149,3,6,Adult,Noob
27224,7553676,13,157,32,M,4,116170,6,9,Adult,Noob
27225,3930890,8,96,24,U,2,30304,4,7,Adult,New
27226,3291778,4,56,60,F,2,73589,6,9,Adult,New
27227,2341436,8,99,34,U,2,26027,0,3,Adult,New
27228,2965703,11,143,70,M,2,32550,4,7,Senior,Noob
27229,221092,4,56,36,U,2,79007,6,9,Adult,New
27230,4352933,5,67,25,U,2,35206,6,9,Adult,New
27231,3367662,7,88,71,U,2,301450,6,9,Senior,New
27232,4870929,29,355,55,M,3,316976,5,8,Adult,Young
27233,2684049,9,110,64,M,2,249486,0,3,Senior,New
27234,8541103,6,73,34,U,2,29996,1,4,Adult,New
27235,3220360,5,70,58,U,3,217631,6,9,Adult,New
27236,9720941,16,202,39,M,4,70274,3,6,Adult,Noob
27237,5430280,8,96,51,U,2,76806,3,6,Adult,New
27238,7639529,25,301,48,F,3,31345,3,6,Adult,Young
27239,918615,23,281,61,M,2,70743,1,4,Senior,Young
27240,4856410,19,239,45,F,2,167274,6,9,Adult,Noob
27241,2245262,18,225,72,M,4,4180554,6,9,Senior,Noob
27242,1944168,17,215,45,F,2,92847,0,3,Adult,Noob
27243,7751538,33,399,45,M,2,45387,5,8,Adult,Experimented
27244,694281,14,174,31,M,4,82371,6,9,Adult,Noob
27245,9436513,7,93,23,U,3,64968,4,7,Adult,New
27246,5749778,6,82,33,U,2,58124,5,8,Adult,New
27247,7786703,6,77,58,U,2,61858,2,5,Adult,New
27248,691700,4,52,64,F,2,132199,2,8,Senior,New
27249,5617630,9,110,29,U,2,35174,6,9,Adult,New
27250,7759596,10,121,55,F,2,49371,1,4,Adult,New
27251,1010276,5,60,24,U,2,38044,1,5,Adult,New
27252,6745024,8,96,45,M,4,195927,4,7,Adult,New
27253,6702540,15,189,67,M,2,378155,1,4,Senior,Noob
27254,8731364,9,109,61,M,2,87078,3,6,Senior,New
27255,7653449,11,142,37,F,2,75028,0,3,Adult,Noob
27256,3805229,15,190,67,M,2,35264,2,5,Senior,Noob
27257,3977915,6,78,27,U,2,32560,1,4,Adult,New
27258,9641922,5,66,29,U,2,55358,2,5,Adult,New
27259,6968914,5,71,22,F,2,56022,6,9,Adult,New
27260,6954785,4,57,64,U,2,34084,6,9,Senior,New
27261,8013243,6,82,62,U,2,41650,0,3,Senior,New
27262,5059032,9,111,23,M,3,241569,6,9,Adult,New
27263,2549932,5,60,54,U,2,45147,3,6,Adult,New
27264,3385368,8,106,34,M,2,27318,5,8,Adult,New
27265,5195261,6,83,35,U,3,249645,6,9,Adult,New
27266,4981557,30,360,61,F,2,183009,5,8,Senior,Experimented
27267,6978503,7,85,19,U,2,24544,4,7,Adult,New
27268,3703524,13,164,26,M,2,30796,0,3,Adult,Noob
27269,2238252,15,187,48,F,2,85582,0,3,Adult,Noob
27270,9299842,13,160,31,M,2,32433,0,3,Adult,Noob
27271,5117523,4,56,26,U,2,38666,2,5,Adult,New
27272,4627033,5,60,51,U,2,56903,1,4,Adult,New
27273,850828,7,95,30,M,2,63254,6,9,Adult,New
27274,5187189,21,253,57,F,2,101547,2,5,Adult,Young
27275,6453414,14,179,50,F,2,111844,1,4,Adult,Noob
27276,4002725,13,156,35,F,2,62986,4,7,Adult,Noob
27277,9451391,10,130,60,M,3,263626,5,9,Adult,New
27278,309189,9,109,28,M,2,42768,6,9,Adult,New
27279,4487774,10,121,59,M,2,30122,4,7,Adult,New
27280,3262664,10,126,37,F,2,50772,6,9,Adult,New
27281,1398782,15,180,44,M,2,130950,5,8,Adult,Noob
27282,1868406,23,284,68,F,2,34842,2,5,Senior,Young
27283,6288323,22,269,44,F,2,70800,0,3,Adult,Young
27284,8133973,21,259,61,M,2,222081,6,9,Senior,Young
27285,5949669,20,251,49,U,2,45270,0,3,Adult,Young
27286,5670962,20,246,62,F,2,938662,3,6,Senior,Young
27287,6391818,27,328,62,M,2,252751,6,9,Senior,Young
27288,9434740,17,204,57,F,2,138353,2,5,Adult,Noob
27289,8545535,12,151,41,F,3,123238,6,9,Adult,Noob
27290,9600492,28,339,80,F,2,95514,1,4,Senior,Young
27291,3015113,10,123,57,M,2,51421,0,3,Adult,New
27292,6932372,7,92,41,U,2,68602,1,4,Adult,New
27293,2628857,14,170,26,F,2,56754,4,7,Adult,Noob
27294,5793413,5,65,32,U,2,32588,1,4,Adult,New
27295,6830216,7,94,23,U,2,33425,0,3,Adult,New
27296,5428426,10,124,71,F,2,76291,0,3,Senior,New
27297,3655964,9,118,25,F,2,40159,0,3,Adult,New
27298,9192446,13,166,65,M,2,70637,6,9,Senior,Noob
27299,4842686,6,79,71,U,2,35498,3,6,Senior,New
27300,2367706,7,90,25,U,3,97725,6,9,Adult,New
27301,1636073,7,91,37,U,2,65953,3,6,Adult,New
27302,5151733,5,60,19,U,2,31950,1,4,Adult,New
27303,9642091,7,85,28,U,3,85992,2,5,Adult,New
27304,9508604,4,56,66,U,2,355341,4,7,Senior,New
27305,7816954,35,420,75,M,3,47415,6,9,Senior,Experimented
27306,3390803,14,170,60,F,3,532071,6,9,Adult,Noob
27307,4446745,40,483,67,M,2,49383,6,9,Senior,Senior
27308,6796886,12,144,43,U,2,71572,1,4,Adult,Noob
27309,2874925,4,58,23,U,2,35100,4,7,Adult,New
27310,8145789,10,122,42,F,2,59788,6,9,Adult,New
27311,4929937,4,57,20,U,2,26152,2,5,Adult,New
27312,5001834,15,189,64,M,2,1051617,6,9,Senior,Noob
27313,7451070,6,73,27,U,2,25208,1,4,Adult,New
27314,2671124,7,95,53,U,2,52692,2,5,Adult,New
27315,5327642,5,70,42,U,2,29185,0,3,Adult,New
27316,475352,8,103,29,U,2,40128,3,6,Adult,New
27317,7801435,7,91,27,U,3,68628,6,9,Adult,New
27318,6804321,4,58,27,U,2,33250,6,9,Adult,New
27319,1615704,15,190,31,F,2,26495,1,4,Adult,Noob
27320,2936563,6,78,46,U,2,86292,2,5,Adult,New
27321,3170094,4,59,53,U,2,53381,3,6,Adult,New
27322,7583850,21,253,73,M,2,57332,6,9,Senior,Young
27323,2454606,4,59,23,U,2,41225,6,9,Adult,New
27324,3951235,12,149,41,M,4,273203,5,8,Adult,Noob
27325,4287260,4,58,24,U,3,32765,1,4,Adult,New
27326,5645472,8,96,30,U,2,54374,1,4,Adult,New
27327,1708880,14,179,45,U,2,133559,2,5,Adult,Noob
27328,3063706,5,62,60,U,6,682645,3,6,Adult,New
27329,2917069,11,132,29,F,2,57260,1,4,Adult,Noob
27330,3777764,2,35,51,U,3,54325,2,6,Adult,New
27331,7764561,26,323,68,M,4,1550511,5,8,Senior,Young
27332,6189050,13,158,50,M,3,297062,6,9,Adult,Noob
27333,7020,16,195,41,F,2,63648,2,5,Adult,Noob
27334,1593316,23,277,58,F,2,287210,2,5,Adult,Young
27335,2203560,23,283,60,U,2,169901,0,3,Adult,Young
27336,455078,23,280,47,M,2,109490,3,6,Adult,Young
27337,5061610,22,269,57,U,2,82615,6,9,Adult,Young
27338,7707422,22,264,44,F,2,74360,4,7,Adult,Young
27339,1852350,21,263,40,M,3,83672,3,6,Adult,Young
27340,1961042,21,255,33,F,2,50847,4,7,Adult,Young
27341,2144761,18,224,65,F,3,382770,3,6,Senior,Noob
27342,298786,12,144,18,F,2,29578,3,6,Adult,Noob
27343,8556380,12,154,33,F,2,31806,3,6,Adult,Noob
27344,9302175,5,61,62,U,2,28958,2,5,Senior,New
27345,7340309,12,145,53,F,2,43101,2,5,Adult,Noob
27346,9928840,10,121,29,M,3,138450,3,6,Adult,New
27347,7609003,16,194,38,F,2,36509,6,9,Adult,Noob
27348,5371436,15,191,42,F,2,38732,0,3,Adult,Noob
27349,4883493,12,151,31,M,2,43286,1,4,Adult,Noob
27350,2377028,17,205,55,F,2,135324,2,5,Adult,Noob
27351,4049653,5,70,22,U,2,24076,0,3,Adult,New
27352,3582621,6,73,24,U,2,38546,3,6,Adult,New
27353,5800167,10,124,27,M,2,66107,6,9,Adult,New
27354,1077700,7,84,62,U,2,167939,6,9,Senior,New
27355,3360049,16,203,35,F,2,53572,0,3,Adult,Noob
27356,7880921,14,169,63,M,2,33514,0,3,Senior,Noob
27357,4560708,5,71,37,U,4,75827,4,7,Adult,New
27358,1730118,18,220,44,U,2,38109,4,7,Adult,Noob
27359,1853481,14,179,37,F,3,93239,1,4,Adult,Noob
27360,6929927,6,76,55,U,3,194862,6,9,Adult,New
27361,2808502,4,58,30,U,2,36877,1,4,Adult,New
27362,1432979,14,169,35,F,3,37221,6,9,Adult,Noob
27363,7465976,11,137,39,F,2,339413,0,3,Adult,Noob
27364,5353456,5,68,28,U,3,87434,6,9,Adult,New
27365,2310542,12,148,27,F,2,32260,3,6,Adult,Noob
27366,1139245,29,358,53,M,3,447802,4,7,Adult,Young
27367,4248171,4,58,30,U,2,38860,3,6,Adult,New
27368,5126691,13,167,31,M,2,54930,2,5,Adult,Noob
27369,4615484,5,66,25,U,2,43912,1,4,Adult,New
27370,1421939,12,144,66,F,3,180397,6,9,Senior,Noob
27371,2809453,33,407,52,M,2,43928,4,7,Adult,Experimented
27372,6142438,4,59,43,U,2,80416,5,8,Adult,New
27373,3704379,15,187,54,F,2,37481,4,7,Adult,Noob
27374,8148212,6,83,60,U,2,173411,3,6,Adult,New
27375,9406297,11,137,40,M,4,146165,6,9,Adult,Noob
27376,4794611,16,193,57,F,2,252052,6,9,Adult,Noob
27377,1711042,6,72,37,U,3,64320,6,9,Adult,New
27378,9640024,4,59,60,U,2,29796,2,5,Adult,New
27379,7912423,22,264,56,M,2,91127,2,5,Adult,Young
27380,900681,20,250,45,M,2,149392,3,6,Adult,Young
27381,6234162,20,247,46,F,2,111311,1,4,Adult,Young
27382,8821076,21,261,72,F,2,30057,4,7,Senior,Young
27383,3665407,24,290,79,F,2,147394,4,7,Senior,Young
27384,4366078,18,227,63,M,2,27347,5,8,Senior,Noob
27385,7405884,17,210,45,F,2,83268,3,6,Adult,Noob
27386,2052058,16,201,60,F,2,116297,4,7,Adult,Noob
27387,6094600,8,98,41,U,3,492187,3,6,Adult,New
27388,6342468,6,74,39,U,2,38193,0,3,Adult,New
27389,7126315,5,70,43,U,2,31854,2,5,Adult,New
27390,5444874,8,100,60,U,2,73435,4,7,Adult,New
27391,6571032,15,181,55,M,2,34438,6,9,Adult,Noob
27392,9762179,7,86,71,U,2,237725,3,6,Senior,New
27393,5922203,6,78,53,U,2,64290,0,3,Adult,New
27394,6751263,13,164,39,F,2,44421,0,3,Adult,Noob
27395,6030712,9,110,26,F,2,32072,0,3,Adult,New
27396,9541236,14,179,24,M,4,834159,6,9,Adult,Noob
27397,2952653,14,178,67,F,2,27685,1,4,Senior,Noob
27398,8573578,12,149,26,M,2,69854,4,7,Adult,Noob
27399,2495875,7,90,59,U,2,158319,2,5,Adult,New
27400,8805078,11,133,54,M,2,299753,4,7,Adult,Noob
27401,5881097,22,270,23,F,3,211146,6,9,Adult,Young
27402,1331131,15,189,42,M,2,33342,6,9,Adult,Noob
27403,4334171,6,81,43,U,2,60161,4,7,Adult,New
27404,230492,13,162,40,F,2,74448,6,9,Adult,Noob
27405,3676651,15,184,46,F,2,284557,6,9,Adult,Noob
27406,2080124,14,168,26,M,2,30680,0,3,Adult,Noob
27407,8881979,12,154,29,M,2,75569,3,6,Adult,Noob
27408,3264860,14,169,65,F,2,39945,6,9,Senior,Noob
27409,5049170,6,73,39,U,2,104061,1,4,Adult,New
27410,6888019,13,160,57,M,2,495675,1,4,Adult,Noob
27411,757353,15,184,53,F,2,27456,0,3,Adult,Noob
27412,3968117,6,75,30,U,4,104885,6,9,Adult,New
27413,4473146,16,192,39,M,3,85627,1,4,Adult,Noob
27414,6001141,9,108,54,F,2,44291,6,9,Adult,New
27415,4874198,12,147,28,F,2,68619,6,9,Adult,Noob
27416,8837295,5,68,66,M,2,70254,6,9,Senior,New
27417,5629710,15,191,59,F,2,41448,2,5,Adult,Noob
27418,5952798,10,127,29,M,2,36270,6,9,Adult,New
27419,8027167,4,58,28,U,3,43231,1,4,Adult,New
27420,9080764,11,133,35,F,2,27209,0,3,Adult,Noob
27421,6544190,28,337,69,F,2,53199,2,5,Senior,Young
27422,8555009,23,288,55,M,5,922994,3,6,Adult,Young
27423,9501776,23,287,39,F,3,97730,1,4,Adult,Young
27424,8640609,23,277,50,M,2,31518,6,9,Adult,Young
27425,5991012,22,268,55,F,2,156151,4,7,Adult,Young
27426,2595115,22,265,41,F,2,93233,0,3,Adult,Young
27427,8090131,21,263,82,M,3,2752241,4,7,Senior,Young
27428,9173661,21,262,71,F,3,68424,6,9,Senior,Young
27429,90383,21,258,22,F,2,29584,0,3,Adult,Young
27430,5099251,17,211,39,M,3,327645,5,8,Adult,Noob
27431,4493581,5,70,49,U,2,689009,6,9,Adult,New
27432,5748638,15,189,68,M,2,146103,1,4,Senior,Noob
27433,2217574,10,130,54,F,2,191219,5,8,Adult,New
27434,8644516,9,113,65,M,2,274413,1,4,Senior,New
27435,9886993,5,70,22,U,2,34988,1,4,Adult,New
27436,3027717,6,83,74,U,2,196738,6,9,Senior,New
27437,9137500,4,58,29,U,2,51365,1,4,Adult,New
27438,5457890,11,142,59,M,2,276759,6,9,Adult,Noob
27439,7883976,15,189,34,M,2,34963,5,8,Adult,Noob
27440,4478568,22,267,56,F,2,61297,6,9,Adult,Young
27441,1563878,16,195,56,F,2,52191,4,7,Adult,Noob
27442,1481432,14,172,45,F,2,112831,2,5,Adult,Noob
27443,6984141,33,407,58,M,3,955345,6,9,Adult,Experimented
27444,4554272,13,164,31,F,2,121045,3,6,Adult,Noob
27445,2986072,11,134,39,F,2,38247,5,8,Adult,Noob
27446,6347071,4,58,19,U,2,52120,1,4,Adult,New
27447,6108767,12,147,33,F,2,58800,3,6,Adult,Noob
27448,3397094,13,167,38,U,3,266885,4,7,Adult,Noob
27449,8493081,17,210,48,M,2,160866,6,9,Adult,Noob
27450,5673767,5,70,25,U,2,48224,0,3,Adult,New
27451,957273,5,70,72,U,2,141126,1,4,Senior,New
27452,526939,26,318,84,M,3,409929,6,9,Senior,Young
27453,4524801,5,60,61,U,2,48758,0,5,Senior,New
27454,9423044,13,161,70,M,2,1064547,5,8,Senior,Noob
27455,6336914,15,183,42,M,2,85980,3,6,Adult,Noob
27456,8725303,5,67,32,U,2,53948,5,8,Adult,New
27457,7078739,12,144,30,M,2,86749,5,8,Adult,Noob
27458,2170845,13,166,32,M,2,27686,2,5,Adult,Noob
27459,5023117,19,237,26,M,4,349177,6,9,Adult,Noob
27460,7377294,27,327,57,F,2,127533,4,7,Adult,Young
27461,4438743,6,73,51,U,2,213541,0,3,Adult,New
27462,8110427,10,130,42,F,2,119022,0,3,Adult,New
27463,7577983,9,108,48,M,3,36144,4,7,Adult,New
27464,7933649,5,71,31,U,3,50839,4,7,Adult,New
27465,3478433,27,330,57,F,3,81628,6,9,Adult,Young
27466,2483117,4,58,52,M,2,32534,0,3,Adult,New
27467,3458847,13,158,60,F,3,100116,2,5,Adult,Noob
27468,6601933,15,184,36,F,2,33885,2,5,Adult,Noob
27469,8837888,8,107,60,F,2,25707,1,4,Adult,New
27470,4048954,6,75,60,U,2,71963,4,7,Adult,New
27471,2274658,5,65,34,U,2,78389,6,9,Adult,New
27472,7933300,14,177,30,M,2,364441,5,8,Adult,Noob
27473,4617343,12,155,29,F,2,33388,1,4,Adult,Noob
27474,8220559,19,235,67,M,2,175766,3,8,Senior,Noob
27475,237822,7,95,55,M,2,172631,6,9,Adult,New
27476,859913,26,319,56,M,2,84037,0,3,Adult,Young
27477,1960766,13,159,34,F,2,28179,2,5,Adult,Noob
27478,9937859,14,177,59,M,2,120308,0,3,Adult,Noob
27479,2522173,7,93,56,U,2,220317,1,4,Adult,New
27480,5766971,24,289,49,M,2,213101,0,3,Adult,Young
27481,1353432,21,259,71,F,2,101467,4,7,Senior,Young
27482,2870012,21,259,46,F,2,35853,2,6,Adult,Young
27483,7134594,21,253,66,M,2,75016,3,6,Senior,Young
27484,1401817,19,229,48,F,3,131671,3,6,Adult,Noob
27485,9894786,19,228,53,F,4,150720,6,9,Adult,Noob
27486,3742430,18,227,32,M,3,79885,6,9,Adult,Noob
27487,3826249,18,226,61,F,3,168550,4,7,Senior,Noob
27488,2412538,18,222,40,M,4,1004007,4,7,Adult,Noob
27489,7464247,19,237,71,F,2,159993,2,5,Senior,Noob
27490,4107762,12,151,23,F,2,67005,1,5,Adult,Noob
27491,3344649,8,102,23,U,2,37401,0,3,Adult,New
27492,8590429,16,193,46,M,4,117705,4,7,Adult,Noob
27493,8575424,13,158,51,F,2,373747,3,6,Adult,Noob
27494,1569861,14,168,58,F,2,43519,0,4,Adult,Noob
27495,7338537,11,142,23,M,3,351893,3,6,Adult,Noob
27496,6113649,8,103,26,M,2,32914,0,3,Adult,New
27497,8468645,7,94,56,U,2,71111,3,6,Adult,New
27498,7151530,3,42,49,F,3,32589,6,9,Adult,New
27499,5582151,30,367,65,M,2,26697,4,7,Senior,Experimented
27500,9844882,14,179,65,F,2,157365,0,3,Senior,Noob
27501,8013250,21,262,28,F,2,31031,1,4,Adult,Young
27502,8966565,4,57,64,F,2,175602,4,7,Senior,New
27503,1510521,12,154,78,F,2,30938,2,5,Senior,Noob
27504,9281679,6,77,67,U,2,340225,6,9,Senior,New
27505,2445043,15,190,44,M,2,72776,4,7,Adult,Noob
27506,650109,29,359,79,F,2,72974,2,5,Senior,Young
27507,4071184,13,166,45,F,2,69396,2,5,Adult,Noob
